id,number,html_url,state,merged,title,user_login,user_id,body,created_at,closed_at,merged_at,comments,review_comments,base_repo_name,commits,additions,deletions,changed_files
1862887725,1615,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1615,closed,True,Factor InMemoryVidIndexMap out of VidIndexMap,kungfucraig,700015,,2024-05-09 22:27:30+00:00,2024-05-10 16:58:52+00:00,2024-05-10 16:58:52+00:00,1,0,cross-media-measurement,5,113,98,4
1862880077,1614,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1614,closed,True,Move shareshuffle files to v2alpha subdirectory,kungfucraig,700015,,2024-05-09 22:20:11+00:00,2024-05-10 16:34:32+00:00,2024-05-10 16:34:32+00:00,1,0,cross-media-measurement,3,9,10,6
1861103282,1611,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1611,closed,True,Fix bugs in HMSS implementation.,renjiezh,94721804,"- Bypass ShufflePhaseInput blob from SETUP_PHASE to SHUFFLE_PHASE for worker2.
- ShufflePhase correctly sorts RequisitionsList.
- VerifySecretSeed in ShufflePhase correctly interpret secret seed ciphertext.
- Handle PublicApiVersion for secret seed.
- Get non-aggregator ids from protocol config instead of SystemComputation.",2024-05-08 21:51:13+00:00,2024-05-13 16:57:54+00:00,2024-05-13 16:57:54+00:00,1,0,cross-media-measurement,5,158,92,12
1860850838,1610,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1610,closed,True,Add Support for different Privacy Params for Single and Multiple Data Providers,tristanvuong2021,85768771,,2024-05-08 19:02:34+00:00,2024-06-04 17:27:51+00:00,2024-06-04 17:27:50+00:00,1,0,cross-media-measurement,41,7059,2105,33
1859145024,1609,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1609,closed,True,Enable nightly deployments to head environment.,SanjayVas,1747892,,2024-05-07 22:18:24+00:00,2024-05-09 22:30:36+00:00,2024-05-09 22:30:36+00:00,2,0,cross-media-measurement,1,59,0,1
1859130732,1608,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1608,closed,True,Support head environment in workflows.,SanjayVas,1747892,,2024-05-07 22:02:35+00:00,2024-05-09 21:26:50+00:00,2024-05-09 21:26:50+00:00,1,0,cross-media-measurement,1,22,0,12
1854112444,1606,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1606,open,False,Use service config default when setting timeouts on integration tests,jcorilla,10494069,,2024-05-03 21:18:30+00:00,,,1,0,cross-media-measurement,1,16,14,4
1853875966,1605,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1605,closed,True,Fix swapped names for AWS Duchy IP addresses.,SanjayVas,1747892,,2024-05-03 17:57:23+00:00,2024-05-06 20:58:54+00:00,2024-05-06 20:58:54+00:00,1,0,cross-media-measurement,1,2,2,1
1853751415,1604,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1604,closed,True,Implement FrequencyVectorBuilder ,kungfucraig,700015,,2024-05-03 16:24:46+00:00,2024-05-07 21:21:34+00:00,2024-05-07 21:21:34+00:00,1,0,cross-media-measurement,30,589,68,4
1853294280,1603,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1603,closed,True,Add default service config,jcorilla,10494069,,2024-05-03 11:47:46+00:00,2024-05-08 22:23:39+00:00,2024-05-08 22:23:39+00:00,1,0,cross-media-measurement,5,100,70,7
1852479005,1602,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1602,open,False,Add support to run Panel exchange task on EMR,sandip80,10330291,"## Changes
* Add EMR Serverless execution support for Decrypt step of Panel exchange
* Move to BouncyCastle for csr generation instead of openssl (CSR is used by AWS private CA IssueCertificate API)
* Update panel exchange image and terraform deployment to incorporate EMR serverless execution permission and resources.

## Testing
* Unit test
* E2E Cloud test",2024-05-02 22:11:18+00:00,,,31,0,cross-media-measurement,23,5296,2189,49
1852091117,1601,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1601,closed,False,Use Spark 3 Beam runner instead of deprecated Spark 2 runner.,SanjayVas,1747892,,2024-05-02 18:03:23+00:00,2024-09-09 21:31:49+00:00,,2,0,cross-media-measurement,1,71,71,4
1850568220,1600,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1600,closed,True,Add reach only shuffle and aggregation phase.,ple13,15066084,,2024-05-02 02:21:46+00:00,2024-05-30 18:43:20+00:00,2024-05-30 18:43:20+00:00,1,3,cross-media-measurement,9,1166,122,15
1848891193,1599,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1599,closed,True,Fail correctness/integration test if Measurement is cancelled.,SanjayVas,1747892,,2024-04-30 22:34:04+00:00,2024-05-02 15:59:42+00:00,2024-05-02 15:59:42+00:00,1,0,cross-media-measurement,1,13,5,1
1848828293,1598,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1598,closed,True,Add back dispatch for image push.,renjiezh,94721804,,2024-04-30 21:55:56+00:00,2024-05-01 16:13:55+00:00,2024-05-01 16:13:55+00:00,1,0,cross-media-measurement,2,2,1,1
1848636832,1597,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1597,closed,True,Populate MeasurementSpec.serialized_measurement_public_key field.,SanjayVas,1747892,Closes #1596,2024-04-30 19:29:59+00:00,2024-05-02 16:51:31+00:00,2024-05-02 16:51:31+00:00,2,0,cross-media-measurement,1,292,247,8
1848335284,1595,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1595,closed,False,Changed executeUpdate to executeLargeUpdate,RibeiroAna,7302792,"At Meta, @stevenwarejones realized that changing executeUpdate to executeLargeUpdate for the ACDPCharges would hugely improve the performance of the PBM.

@uakyol  and @SanjayVas if you could take a look (for some reason I cannot officially assign you)",2024-04-30 16:26:51+00:00,2024-07-03 14:28:53+00:00,,1,0,cross-media-measurement,0,0,0,0
1846710898,1594,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1594,open,False,Add reporting UI to terraform,bdomen-ggl,108941520,"Add Reporting UI and associated services to Terraform. Also added a reporting_ui file to cmms so the Reporting UI resources are created during the GitHub action.

What is created:
* 3 IAM service accounts (UI, GRPC, Gateway)
* S3 bucket",2024-04-29 22:54:26+00:00,,,1,0,cross-media-measurement,1,145,0,5
1846300602,1593,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1593,closed,True,Fix setting of Metric state to SUCCEEDED,tristanvuong2021,85768771,There is an issue with a query when deciding whether to set the Metric state to SUCCEEDED. This PR aims to fix it.,2024-04-29 18:24:44+00:00,2024-05-10 15:07:14+00:00,2024-05-10 15:07:14+00:00,2,0,cross-media-measurement,11,96,1,2
1841852638,1592,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1592,closed,True,Move SecretSeed from database to RequisitionDetails proto.,renjiezh,94721804,,2024-04-25 23:28:25+00:00,2024-05-09 17:35:54+00:00,2024-05-09 17:35:54+00:00,1,0,cross-media-measurement,5,289,163,24
1841342008,1591,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1591,closed,False,[CHECKPOINT] HMSS integration with EDP simulator,renjiezh,94721804,,2024-04-25 17:03:57+00:00,2024-08-01 21:13:00+00:00,,1,0,cross-media-measurement,91,3312,531,108
1839515600,1590,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1590,closed,True,Add variables for specifying existing IP addresses in gcloud Terraform modules.,SanjayVas,1747892,Import of `google_compute_address` not sufficient to keep any existing IP addresses unless the resource can be updated in-place. Specifying the `address` field in addition will ensure the actual IP address remains reserved.,2024-04-24 19:42:08+00:00,2024-04-25 16:37:20+00:00,2024-04-25 16:37:20+00:00,1,0,cross-media-measurement,1,36,4,4
1839391542,1589,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1589,closed,True,Populate Requisition.encrypted_requisition_spec_ciphertext field.,SanjayVas,1747892,Closes #1588,2024-04-24 18:24:52+00:00,2024-04-26 17:50:33+00:00,2024-04-26 17:50:33+00:00,1,0,cross-media-measurement,1,5,0,2
1839327116,1587,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1587,closed,True,Add INITIALIZED stage for aggregator in HMSS.,renjiezh,94721804,,2024-04-24 17:42:37+00:00,2024-05-01 17:01:19+00:00,2024-05-01 17:01:19+00:00,1,0,cross-media-measurement,4,37,38,6
1837661481,1586,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1586,closed,True,Manage external IP addresses for EKS in Terraform.,SanjayVas,1747892,,2024-04-23 23:43:06+00:00,2024-04-26 19:49:02+00:00,2024-04-26 19:49:02+00:00,1,0,cross-media-measurement,1,140,114,11
1837654048,1585,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1585,closed,True,Add corresponding seed encryption key in HMSS requisitions.,renjiezh,94721804,"SetParticipantRequisitionParams() called by the last participant will set the fulfillingDuchyId among workers based on the requisitionId.
ListRequisitions() will inject seed encryption key to the corresponding duchyEntry w.r.t fulfillingDuchyId. 
The kingdom does not really know the role of duchies, so it check whether the tinkPublicKey is empty to tell.",2024-04-23 23:33:11+00:00,2024-05-03 17:49:50+00:00,2024-05-03 17:49:50+00:00,1,0,cross-media-measurement,5,325,21,4
1836933416,1584,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1584,closed,False,Replace custom noise sampling with google dp library noise,jcorilla,10494069,,2024-04-23 15:09:07+00:00,2024-06-06 01:44:34+00:00,,2,0,cross-media-measurement,2,132,61,13
1835560040,1583,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1583,closed,True,Manage external IP addresses for GKE in Terraform.,SanjayVas,1747892,This requires GKE 1.29+. Service resources may need to be manually deleted as migration of existing Services to L4-RBS is not supported. This may result in IP address changes.,2024-04-22 22:58:29+00:00,2024-04-23 21:28:23+00:00,2024-04-23 21:28:23+00:00,1,0,cross-media-measurement,1,258,162,41
1832598854,1582,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1582,closed,True,Skip pushing images in Update CMMS workflow if there's an existing image tag.,SanjayVas,1747892,,2024-04-19 22:28:32+00:00,2024-04-26 18:47:33+00:00,2024-04-26 18:47:33+00:00,1,0,cross-media-measurement,1,73,20,3
1832357427,1581,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1581,closed,True,Add YouTube QA EDP root cert to testing trusted cert collections.,SanjayVas,1747892,This allows the YouTube QA EDP to integrate with Halo testing environments.,2024-04-19 19:50:25+00:00,2024-04-20 00:08:23+00:00,2024-04-20 00:08:23+00:00,1,0,cross-media-measurement,1,21,1,2
1832168115,1580,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1580,closed,True,Add missing define in Duchy workflow,tristanvuong2021,85768771,This addresses an issue that was introduced in #1537 ,2024-04-19 18:21:22+00:00,2024-04-19 19:44:03+00:00,2024-04-19 19:44:03+00:00,1,0,cross-media-measurement,2,1,0,1
1830225813,1579,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1579,closed,True,Fix Hardcoded Project ID in Terraform File,tristanvuong2021,85768771,,2024-04-18 19:43:11+00:00,2024-04-19 16:57:22+00:00,2024-04-19 16:57:22+00:00,1,0,cross-media-measurement,2,1,1,1
1829204353,1576,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1576,closed,True,Fix casing of metadata keys in public API ErrorInfo.,jcorilla,10494069,"This is to conform to AIP-193, which states:

> Keys must be expressed as lower camel-case.",2024-04-18 10:08:32+00:00,2024-04-19 17:26:06+00:00,2024-04-19 17:26:06+00:00,1,0,cross-media-measurement,1,15,17,5
1826227316,1575,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1575,closed,True,Update common-jvm dep for base images.,SanjayVas,1747892,,2024-04-16 21:55:48+00:00,2024-04-17 19:13:06+00:00,2024-04-17 19:13:06+00:00,1,0,cross-media-measurement,1,103,101,2
1826033365,1574,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1574,closed,True,Update EdpSimulatorRunner and cue configurations.,renjiezh,94721804,,2024-04-16 19:13:40+00:00,2024-04-19 21:09:25+00:00,2024-04-19 21:09:25+00:00,2,0,cross-media-measurement,9,173,84,15
1826021608,1573,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1573,closed,False,[WIP] Update EdpSimulatorRunner and cue configurations.,renjiezh,94721804,,2024-04-16 19:05:43+00:00,2024-04-16 19:13:47+00:00,,1,0,cross-media-measurement,11,1005,119,15
1824330557,1572,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1572,closed,True,Update Building doc with more recent information.,SanjayVas,1747892,,2024-04-15 23:43:16+00:00,2024-04-16 05:45:20+00:00,2024-04-16 05:45:20+00:00,1,0,cross-media-measurement,1,11,12,1
1824220382,1571,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1571,closed,True,Add population attribute annotations,kungfucraig,700015,,2024-04-15 21:58:02+00:00,2024-04-17 15:46:22+00:00,2024-04-17 15:46:22+00:00,1,0,cross-media-measurement,3,6,3,1
1824219905,1570,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1570,closed,True,Add detailed logging to event groups and metadata descriptors services,jcorilla,10494069,,2024-04-15 21:57:34+00:00,2024-04-17 20:44:28+00:00,2024-04-17 20:44:28+00:00,1,0,cross-media-measurement,2,516,79,10
1823860700,1569,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1569,closed,True,Add detailed logging to measurement consumers service,jcorilla,10494069,,2024-04-15 18:06:05+00:00,2024-04-17 17:53:49+00:00,2024-04-17 17:53:49+00:00,1,0,cross-media-measurement,1,279,52,10
1823855940,1568,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1568,closed,True,Add detailed logging to data providers service,jcorilla,10494069,,2024-04-15 18:02:45+00:00,2024-04-17 16:47:51+00:00,2024-04-17 16:47:51+00:00,1,0,cross-media-measurement,1,135,32,9
1820694432,1567,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1567,closed,True,Add requisition fulfillment for hmss.,ple13,15066084,,2024-04-12 18:36:44+00:00,2024-05-08 23:17:59+00:00,2024-05-08 23:17:59+00:00,1,0,cross-media-measurement,36,1029,85,16
1818924539,1566,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1566,closed,False,Allow VidSamplingInterval wrapping around 1.,renjiezh,94721804,,2024-04-11 23:10:27+00:00,2024-07-26 20:54:56+00:00,,1,0,cross-media-measurement,1,65,29,8
1818533323,1565,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1565,closed,True,Add detailed logging to ExchangeSteps and Attempts services,jcorilla,10494069,,2024-04-11 18:32:56+00:00,2024-04-15 16:36:26+00:00,2024-04-15 16:36:26+00:00,1,0,cross-media-measurement,3,218,32,10
1816803191,1564,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1564,closed,True,Refactor Metric Reuse to handle Metric State,tristanvuong2021,85768771,,2024-04-10 20:52:31+00:00,2024-04-16 23:27:00+00:00,2024-04-16 23:27:00+00:00,1,0,cross-media-measurement,14,362,153,7
1816336957,1563,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1563,closed,True,Implement VidIndexMap and add PopulationSpecValidator,kungfucraig,700015,,2024-04-10 15:33:26+00:00,2024-04-19 22:53:53+00:00,2024-04-19 22:53:53+00:00,1,0,cross-media-measurement,30,546,9,9
1814809827,1562,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1562,closed,True,Add getUserVirtualIdUniverse() to EventQuery,renjiezh,94721804,"HMSS sketch generation requires the vid universe which should come from the vid model. However, our EdpSimulator needs another way to get the vid universe and make sure all simulators yield the same result. 
For synthetic data EventQuery, the vid universe is specified by the population spec so all the simulators are using the same.
For InProcessEventQuery and BigQueryEventQuery, I hard-coded a range as the universe.",2024-04-09 19:40:59+00:00,2024-04-12 21:27:45+00:00,2024-04-12 21:27:44+00:00,1,0,cross-media-measurement,8,55,6,8
1813093584,1561,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1561,closed,True,Update common-jvm dep for changes to java_image.,SanjayVas,1747892,,2024-04-08 23:07:09+00:00,2024-04-10 16:38:46+00:00,2024-04-10 16:38:46+00:00,1,0,cross-media-measurement,1,36,36,2
1812561280,1560,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1560,closed,False,Integrate Kingdom and HMSS duchies.,renjiezh,94721804,,2024-04-08 17:01:00+00:00,2024-07-25 20:07:11+00:00,,1,0,cross-media-measurement,29,976,158,49
1808025872,1558,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1558,closed,True,Scan container images with Trivy on release.,SanjayVas,1747892,,2024-04-04 21:55:57+00:00,2024-04-15 19:31:51+00:00,2024-04-15 19:31:51+00:00,2,0,cross-media-measurement,1,114,0,2
1803487272,1557,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1557,closed,True,Add State to Internal Metric,tristanvuong2021,85768771,State is required for [fixing metric reuse](https://github.com/world-federation-of-advertisers/cross-media-measurement/issues/1544). This is the first step to fixing the issue.,2024-04-02 23:08:53+00:00,2024-04-08 22:05:36+00:00,2024-04-08 22:05:36+00:00,1,0,cross-media-measurement,10,658,125,13
1803162304,1556,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1556,closed,True,Add detailed logging for exchanges service,jcorilla,10494069,,2024-04-02 19:09:15+00:00,2024-04-11 16:08:15+00:00,2024-04-11 16:08:15+00:00,1,0,cross-media-measurement,1,91,19,8
1801415295,1555,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1555,closed,True,Update common-jvm dep for grpc-java and netty-codec-http2.,SanjayVas,1747892,Closes #1553 ,2024-04-01 23:41:25+00:00,2024-04-02 21:53:40+00:00,2024-04-02 21:53:40+00:00,2,0,cross-media-measurement,1,2090,1278,3
1801167640,1554,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1554,closed,True,Update any-sketch to 0.8,kungfucraig,700015,,2024-04-01 20:39:27+00:00,2024-04-02 19:46:45+00:00,2024-04-02 19:46:45+00:00,1,0,cross-media-measurement,1,44,42,9
1798539504,1552,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1552,closed,True,Add stubs for a set of utilities for building a FrequencyVector.,kungfucraig,700015,,2024-03-29 20:56:00+00:00,2024-04-05 22:17:29+00:00,2024-04-05 22:17:29+00:00,1,0,cross-media-measurement,1,243,13,9
1798349180,1551,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1551,closed,True,Add detailed logging for model release and suite service,jcorilla,10494069,,2024-03-29 17:56:18+00:00,2024-04-18 09:44:00+00:00,2024-04-18 09:44:00+00:00,1,0,cross-media-measurement,2,1211,188,18
1798220608,1550,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1550,closed,True,Add detailed logging to requisitions service,jcorilla,10494069,,2024-03-29 16:08:08+00:00,2024-04-11 15:17:12+00:00,2024-04-11 15:17:12+00:00,1,0,cross-media-measurement,4,352,74,11
1798212367,1549,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1549,closed,True,Add detailed logging for public keys service,jcorilla,10494069,,2024-03-29 16:00:35+00:00,2024-04-02 23:56:11+00:00,2024-04-02 23:56:11+00:00,1,0,cross-media-measurement,1,115,20,4
1798207971,1548,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1548,closed,True,Add detailed logging to population service,jcorilla,10494069,,2024-03-29 15:57:48+00:00,2024-04-02 23:12:21+00:00,2024-04-02 23:12:21+00:00,1,0,cross-media-measurement,1,107,21,6
1797108951,1547,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1547,closed,True,Fix dev Duchy kustomization_dir targets not being marked as testonly.,SanjayVas,1747892,This addresses a build breakage introduced in #1512,2024-03-29 00:23:45+00:00,2024-04-02 21:18:45+00:00,2024-04-02 21:18:44+00:00,1,0,cross-media-measurement,1,3,0,1
1796907923,1546,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1546,closed,True,Update workflows for QA environment.,SanjayVas,1747892,This includes updating TLS certificates to add subject alternative names for qa.halo-cmm.org.,2024-03-28 21:08:56+00:00,2024-04-03 18:26:19+00:00,2024-04-03 18:26:19+00:00,1,0,cross-media-measurement,1,131,78,23
1796653872,1545,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1545,closed,False,Add HMSS Kingdom feature flag.,renjiezh,94721804,,2024-03-28 18:31:41+00:00,2024-07-25 20:06:56+00:00,,1,0,cross-media-measurement,2,71,18,14
1794900028,1543,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1543,closed,True,Update local deployment instruction.,renjiezh,94721804,,2024-03-27 21:06:48+00:00,2024-03-29 19:48:31+00:00,2024-03-29 19:48:31+00:00,1,0,cross-media-measurement,3,3,2,1
1794850812,1542,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1542,closed,True,Add detailed logging for public certificate service,jcorilla,10494069,,2024-03-27 20:31:47+00:00,2024-03-29 16:27:05+00:00,2024-03-29 16:27:05+00:00,1,0,cross-media-measurement,3,254,41,5
1794816768,1541,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1541,closed,True,Add detailed logging for public api keys service,jcorilla,10494069,,2024-03-27 20:16:00+00:00,2024-03-29 15:17:50+00:00,2024-03-29 15:17:50+00:00,1,0,cross-media-measurement,2,74,15,5
1794671021,1540,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1540,closed,True,Add detailed logging to public accounts service,jcorilla,10494069,,2024-03-27 18:50:23+00:00,2024-03-29 15:54:04+00:00,2024-03-29 15:54:04+00:00,1,0,cross-media-measurement,3,252,31,5
1794551182,1539,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1539,closed,False,Prevent attempt at metric creation when metric already created,tristanvuong2021,85768771,,2024-03-27 18:08:57+00:00,2024-03-27 18:32:34+00:00,,1,0,cross-media-measurement,1,15,10,1
1794481273,1538,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1538,closed,True,Add index for update metric calculation spec reporting metrics in create metrics,tristanvuong2021,85768771,,2024-03-27 17:36:50+00:00,2024-04-12 19:55:00+00:00,2024-04-12 19:55:00+00:00,1,0,cross-media-measurement,11,90,0,3
1794423921,1537,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1537,closed,True,Add Open Telemetry Auto Instrumented Traces to Cloud Trace,tristanvuong2021,85768771,,2024-03-27 17:05:21+00:00,2024-04-03 23:00:38+00:00,2024-04-03 23:00:38+00:00,1,0,cross-media-measurement,6,103,3,4
1791684487,1536,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1536,closed,True,Fix bazel container script,YuhongWang-Amazon,123598495,,2024-03-26 13:34:43+00:00,2024-03-26 16:05:51+00:00,2024-03-26 16:05:51+00:00,1,0,cross-media-measurement,1,1,1,1
1789497215,1535,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1535,closed,True,Add CreateUiReport to the CLI,bdomen-ggl,108941520,"Update the Reporting CLI tool to create a UI readable report. It is moderately hardcoded to limit the amount of configuration required by the user. There are a number of steps to complete this process:
1. Create 3 primitive Reporting Sets (with a number of event groups).
2. Create 1 union Reporting Set - the union of all 3 primitives.
3. Create 3 unique Reporting Sets (difference between the union and the union of the other two. eg. unique A = ABC - BC)
4. Create 1 metric calculation spec for the primitives.
5. Create 1 metric calculation spec for the composites.
6. Create a report mapping the reporting sets and metric calculation specs and include the other report parameters (like date range and frequency).

All the reporting sets and the report will be tagged appropriately so the Reporting BFF can process the report correctly.",2024-03-25 13:59:28+00:00,2024-04-11 14:36:57+00:00,2024-04-11 14:36:57+00:00,1,0,cross-media-measurement,22,1052,0,3
1785430926,1534,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1534,closed,True,Updates Terraform and K8s to support deploy to AWS QA env,YuhongWang-Amazon,123598495,,2024-03-21 21:23:54+00:00,2024-03-25 18:24:51+00:00,2024-03-25 18:24:51+00:00,1,0,cross-media-measurement,10,112,9,11
1784874535,1533,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1533,closed,True,Improve performance of batch create measurements,tristanvuong2021,85768771,The current implementation doesn't take advantage of batching and has separate reads for each create.,2024-03-21 16:12:13+00:00,2024-04-10 19:49:05+00:00,2024-04-10 19:49:04+00:00,1,0,cross-media-measurement,10,299,99,7
1783068011,1532,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1532,closed,True,Use values when logging external IDs,jcorilla,10494069,Add logging for externalID values instead of externalID,2024-03-20 21:27:38+00:00,2024-03-21 16:47:55+00:00,2024-03-21 16:47:55+00:00,1,0,cross-media-measurement,2,77,76,1
1782652525,1531,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1531,closed,True,Use remote cache when building protobufs for API linter.,SanjayVas,1747892,,2024-03-20 17:36:02+00:00,2024-03-21 10:32:11+00:00,2024-03-21 10:32:11+00:00,1,0,cross-media-measurement,1,31,6,3
1780537196,1529,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1529,closed,True,Fix batch get metrics limit in reports service,tristanvuong2021,85768771,,2024-03-19 18:27:29+00:00,2024-06-10 16:31:30+00:00,2024-06-10 16:31:30+00:00,1,0,cross-media-measurement,17,3,3,3
1778662432,1528,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1528,closed,True,Add data-providers update-capabilities subcommand to MeasurementSystem CLI.,SanjayVas,1747892,,2024-03-18 22:49:45+00:00,2024-03-20 17:25:42+00:00,2024-03-20 17:25:42+00:00,1,0,cross-media-measurement,1,85,15,3
1778189418,1527,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1527,closed,True,feat: Create Population Requisition Fulfiller,jojijac0b,13946688,Create Population Requisition Fulfiller w/ tests,2024-03-18 19:27:04+00:00,2024-06-28 17:37:21+00:00,2024-06-28 17:37:21+00:00,2,0,cross-media-measurement,42,1680,221,19
1778128685,1526,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1526,closed,False,Update cross-media-measurement-api to 0.61.0.,renjiezh,94721804,,2024-03-18 18:55:23+00:00,2024-03-18 19:36:57+00:00,,2,0,cross-media-measurement,1,14,15,3
1775080611,1525,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1525,closed,True,Update common-jvm dep for base Java image update.,SanjayVas,1747892,"* Build and run using JDK 17.
* Use image based on Debian Bookworm for containerized builds.
* Update GitHub workflows to run on Ubuntu 22.04.
* Update Bazel to 7.1.0.",2024-03-15 22:16:08+00:00,2024-03-20 17:03:11+00:00,2024-03-20 17:03:11+00:00,2,0,cross-media-measurement,1,5488,8847,58
1773063434,1524,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1524,open,False,reporting v2 performance testing,tristanvuong2021,85768771,DO NOT MERGE,2024-03-14 21:49:05+00:00,,,1,0,cross-media-measurement,4,253,12,7
1771107337,1523,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1523,closed,True,Add internal BatchGetDataProviders.,SanjayVas,1747892,,2024-03-13 23:57:24+00:00,2024-03-15 18:14:04+00:00,2024-03-15 18:14:04+00:00,1,0,cross-media-measurement,1,194,130,4
1770686613,1522,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1522,closed,True,Update simulator guides to reflect BigQuery event source changes.,SanjayVas,1747892,BigQueryEventQuery was updated to use the UK pilot event message in #1491.,2024-03-13 18:36:35+00:00,2024-03-19 19:55:21+00:00,2024-03-19 19:55:20+00:00,1,0,cross-media-measurement,1,363,175,8
1770680457,1521,https://github.com/world-federation-of-advertisers/cross-media-measurement/pull/1521,closed,True,Change all Internal Reporting Measurements Service Methods responses to empty responses,tristanvuong2021,85768771,"These methods will always be internal only and the responses are never used. For performance reasons, it would be better for the responses to be empty and the data needed for the current responses to be not generated.",2024-03-13 18:33:19+00:00,2024-03-15 15:22:52+00:00,2024-03-15 15:22:52+00:00,1,0,cross-media-measurement,7,47,426,9
